match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,0,0,0,1,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,0,0,0,2,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,0,1,0,1,0,0,3,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",MA Agarwal,Sandeep Sharma,KL Rahul,0,1,0,1,0,0,4,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,0,1,0,1,0,0,5,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",MA Agarwal,Sandeep Sharma,KL Rahul,0,0,0,0,0,0,6,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,1,0,0,0,0,0,1,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,1,0,0,0,0,0,2,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,1,4,0,4,0,0,3,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,1,2,0,2,0,0,4,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,1,1,0,1,0,0,5,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",MA Agarwal,B Kumar,KL Rahul,1,3,0,3,0,0,6,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",MA Agarwal,Sandeep Sharma,KL Rahul,2,1,0,1,0,0,1,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,2,0,0,0,0,0,2,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,2,0,0,0,0,0,3,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,2,0,0,0,0,0,4,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,2,4,0,4,0,0,5,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,Sandeep Sharma,MA Agarwal,2,1,0,1,0,0,6,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,3,0,0,0,0,0,1,0,0,,,,Punjab Kings,JO Holder,0,Runs
37,2021-09-25,male,T20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"RK Illingworth, YC Barde",KL Rahul,B Kumar,MA Agarwal,3,0,0,0,0,0,2,0,0,,,,Punjab Kings,JO Holder,0,Runs
