match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,Sandeep Sharma,Q de Kock,0,0,0,0,0,0,1,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,Sandeep Sharma,Q de Kock,0,1,0,1,0,0,2,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,RG Sharma,0,0,0,0,0,0,3,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,RG Sharma,0,0,0,0,0,0,4,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,RG Sharma,0,4,0,4,0,0,5,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,RG Sharma,0,0,0,0,0,0,6,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,JO Holder,Q de Kock,1,0,0,0,0,0,1,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,JO Holder,Q de Kock,1,1,0,1,0,0,2,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,JO Holder,RG Sharma,1,0,0,0,0,0,3,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,JO Holder,RG Sharma,1,2,0,2,0,0,4,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,JO Holder,RG Sharma,1,1,0,1,0,0,5,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,JO Holder,Q de Kock,1,1,0,1,0,0,6,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,Sandeep Sharma,Q de Kock,2,1,0,1,0,0,1,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,RG Sharma,2,1,0,1,0,0,2,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",RG Sharma,Sandeep Sharma,Q de Kock,2,0,0,0,0,0,3,0,0,RG Sharma,caught,DA Warner,Sunrisers Hyderabad,S Nadeem,1,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,Sandeep Sharma,Q de Kock,2,4,0,4,0,0,4,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,Sandeep Sharma,Q de Kock,2,0,0,0,0,0,5,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,Sandeep Sharma,Q de Kock,2,0,0,0,0,0,6,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,JO Holder,SA Yadav,3,1,0,1,0,0,1,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,JO Holder,Q de Kock,3,4,0,4,0,0,2,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,JO Holder,Q de Kock,3,0,0,0,0,0,3,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,JO Holder,Q de Kock,3,0,0,0,0,0,4,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,JO Holder,Q de Kock,3,2,0,2,0,0,5,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",SA Yadav,JO Holder,Q de Kock,3,0,0,0,0,0,6,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,SA Yadav,4,4,0,4,0,0,1,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,SA Yadav,4,6,0,6,0,0,2,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,SA Yadav,4,6,0,6,0,0,3,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Q de Kock,Sandeep Sharma,SA Yadav,4,0,0,0,0,0,4,0,0,Q de Kock,bowled,,Sunrisers Hyderabad,S Nadeem,1,Wickets
56,2020-11-03,male,T20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,"C Shamshuddin, RK Illingworth",Ishan Kishan,Sandeep Sharma,SA Yadav,4,0,0,0,0,0,5,0,0,,,,Sunrisers Hyderabad,S Nadeem,0,Wickets
