match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,0,0,0,0,0,1,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,0,0,0,0,0,2,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,0,0,0,0,0,3,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,0,1,1,0,0,4,0,1,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,0,0,0,0,0,5,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,0,0,0,0,0,6,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,GD McGrath,YK Pathan,0,6,0,6,0,0,7,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",YK Pathan,B Geeves,T Kohli,1,1,0,1,0,0,1,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,B Geeves,YK Pathan,1,0,0,0,0,0,2,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,B Geeves,YK Pathan,1,0,0,0,0,0,3,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",T Kohli,B Geeves,YK Pathan,1,1,0,1,0,0,4,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
3,2008-04-19,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,Rajasthan Royals,bat,"Aleem Dar, GA Pratapkumar",YK Pathan,B Geeves,T Kohli,1,4,0,4,0,0,5,0,0,,,,Delhi Daredevils,MF Maharoof,0,Wickets
