match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,0,0,0,0,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,0,4,0,4,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,0,1,0,1,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,R Ashwin,MA Agarwal,0,2,0,2,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,R Ashwin,MA Agarwal,0,0,0,0,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,R Ashwin,MA Agarwal,0,2,0,2,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,1,0,1,1,0,0,1,0,1,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,1,0,0,0,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,1,0,0,0,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,1,4,0,4,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,1,0,0,0,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,1,1,0,1,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,DE Bollinger,MA Agarwal,1,0,0,0,0,0,7,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,2,0,0,0,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,2,0,0,0,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,2,2,0,2,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,2,4,0,4,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,2,4,0,4,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,2,1,0,1,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,3,0,0,0,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,3,4,0,4,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,3,0,0,0,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,3,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,3,6,0,6,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,DE Bollinger,CH Gayle,3,1,0,1,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,4,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,R Ashwin,MA Agarwal,4,1,0,1,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,4,6,0,6,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,4,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,4,6,0,6,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,R Ashwin,CH Gayle,4,0,0,0,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,MA Agarwal,5,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,JA Morkel,CH Gayle,5,0,1,1,0,0,2,0,1,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",MA Agarwal,JA Morkel,CH Gayle,5,0,0,0,0,0,3,0,0,MA Agarwal,caught,DJ Bravo,Chennai Super Kings,F du Plessis,1,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,JA Morkel,CH Gayle,5,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,JA Morkel,CH Gayle,5,1,0,1,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,V Kohli,5,1,0,1,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,JA Morkel,CH Gayle,5,1,0,1,0,0,7,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,DJ Bravo,CH Gayle,6,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,DJ Bravo,V Kohli,6,1,0,1,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,DJ Bravo,CH Gayle,6,4,0,4,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,DJ Bravo,CH Gayle,6,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,DJ Bravo,CH Gayle,6,0,0,0,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,DJ Bravo,CH Gayle,6,0,0,0,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,V Kohli,7,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,JA Morkel,CH Gayle,7,1,0,1,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,V Kohli,7,0,1,1,0,0,3,0,1,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,V Kohli,7,1,0,1,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,JA Morkel,CH Gayle,7,0,0,0,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",V Kohli,JA Morkel,CH Gayle,7,1,0,1,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,V Kohli,7,0,1,1,0,0,7,0,1,,,,Chennai Super Kings,F du Plessis,0,Wickets
13,2012-04-12,male,T20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,bat,"HDPK Dharmasena, RJ Tucker",CH Gayle,JA Morkel,V Kohli,7,1,0,1,0,0,8,0,0,,,,Chennai Super Kings,F du Plessis,0,Wickets
