match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",RG Sharma,S Nadeem,MJ Guptill,0,0,0,0,0,0,1,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",RG Sharma,S Nadeem,MJ Guptill,0,0,0,0,0,0,2,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",RG Sharma,S Nadeem,MJ Guptill,0,4,0,4,0,0,3,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",RG Sharma,S Nadeem,MJ Guptill,0,6,0,6,0,0,4,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",RG Sharma,S Nadeem,MJ Guptill,0,1,0,1,0,0,5,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",MJ Guptill,S Nadeem,RG Sharma,0,0,0,0,0,0,6,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",RG Sharma,CH Morris,MJ Guptill,1,1,0,1,0,0,1,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",MJ Guptill,CH Morris,RG Sharma,1,0,0,0,0,0,2,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",MJ Guptill,CH Morris,RG Sharma,1,0,0,0,0,0,3,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
47,2016-05-15,male,T20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,"Nitin Menon, CK Nandan",MJ Guptill,CH Morris,RG Sharma,1,1,0,1,0,0,4,0,0,,,,Mumbai Indians,KH Pandya,0,Runs
