match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,0,0,0,0,0,0,1,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,0,0,0,0,0,0,2,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,0,0,0,0,0,0,3,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,0,0,0,0,0,0,4,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,0,0,0,0,0,0,5,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,0,0,0,0,0,0,6,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,BA Bhatt,JEC Franklin,1,0,0,0,0,0,1,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,BA Bhatt,JEC Franklin,1,1,0,1,0,0,2,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,BA Bhatt,SR Tendulkar,1,1,0,1,0,0,3,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,BA Bhatt,JEC Franklin,1,0,0,0,0,0,4,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,BA Bhatt,JEC Franklin,1,0,0,0,0,0,5,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,BA Bhatt,JEC Franklin,1,1,0,1,0,0,6,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,P Kumar,JEC Franklin,2,0,0,0,0,0,1,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,P Kumar,JEC Franklin,2,4,0,4,0,0,2,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,P Kumar,JEC Franklin,2,0,1,1,1,0,3,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,2,0,0,0,0,0,4,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,P Kumar,SR Tendulkar,2,1,0,1,0,0,5,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,P Kumar,JEC Franklin,2,2,0,2,0,0,6,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,BA Bhatt,SR Tendulkar,3,0,0,0,0,0,1,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",JEC Franklin,BA Bhatt,SR Tendulkar,3,1,0,1,0,0,2,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
28,2012-04-22,male,T20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,bat,"S Ravi, RJ Tucker",SR Tendulkar,BA Bhatt,JEC Franklin,3,1,0,1,0,0,3,0,0,,,,Kings XI Punjab,SE Marsh,0,Wickets
