match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,0,0,0,0,1,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,1,1,0,0,2,0,1,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,0,0,0,0,3,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,0,0,0,0,4,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,0,0,0,0,5,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,0,0,0,0,6,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,GD McGrath,SA Asnodkar,0,0,0,0,0,0,7,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",SA Asnodkar,Mohammad Asif,GC Smith,1,1,0,1,0,0,1,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,Mohammad Asif,SA Asnodkar,1,0,0,0,0,0,2,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
,2008-05-30,male,T20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,"BF Bowden, RE Koertzen",GC Smith,Mohammad Asif,SA Asnodkar,1,0,0,0,0,0,3,0,0,,,,Rajasthan Royals,SR Watson,0,Runs
