match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",AM Rahane,TA Boult,LS Livingstone,0,1,0,1,0,0,1,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,TA Boult,AM Rahane,0,1,0,1,0,0,2,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",AM Rahane,TA Boult,LS Livingstone,0,1,0,1,0,0,3,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,TA Boult,AM Rahane,0,0,0,0,0,0,4,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,TA Boult,AM Rahane,0,0,0,0,0,0,5,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,TA Boult,AM Rahane,0,1,0,1,0,0,6,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,I Sharma,AM Rahane,1,0,0,0,0,0,1,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,I Sharma,AM Rahane,1,0,0,0,0,0,2,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,I Sharma,AM Rahane,1,6,0,6,0,0,3,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",LS Livingstone,I Sharma,AM Rahane,1,1,0,1,0,0,4,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",AM Rahane,I Sharma,LS Livingstone,1,0,0,0,0,0,5,0,0,,,,Delhi Capitals,A Mishra,0,Wickets
53,2019-05-04,male,T20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,bat,"AY Dandekar, IJ Gould",AM Rahane,I Sharma,LS Livingstone,1,0,0,0,0,0,6,0,0,AM Rahane,caught,S Dhawan,Delhi Capitals,A Mishra,1,Wickets
