match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,PVD Chameera,D Padikkal,0,1,0,1,0,0,1,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,0,4,0,4,0,0,2,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,0,4,0,4,0,0,3,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,0,0,0,0,0,0,4,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,0,0,0,0,0,0,5,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,0,0,0,0,0,0,6,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,JO Holder,D Padikkal,1,0,0,0,0,0,1,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,JO Holder,D Padikkal,1,0,0,0,0,0,2,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,JO Holder,D Padikkal,1,0,0,0,0,0,3,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,JO Holder,D Padikkal,1,0,0,0,0,0,4,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,JO Holder,D Padikkal,1,6,0,6,0,0,5,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,JO Holder,D Padikkal,1,4,0,4,0,0,6,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,2,4,0,4,0,0,1,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,2,0,0,0,0,0,2,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,2,1,0,1,0,0,3,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",JC Buttler,PVD Chameera,D Padikkal,2,0,1,1,1,0,4,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,2,0,1,1,0,0,5,0,1,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,2,0,0,0,0,0,6,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,PVD Chameera,JC Buttler,2,1,0,1,0,0,7,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
20,2022-04-10,male,T20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,"AK Chaudhary, Tapan Sharma",D Padikkal,Ravi Bishnoi,JC Buttler,3,1,0,1,0,0,1,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
