match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,UT Yadav,DP Conway,0,4,0,4,0,0,1,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,UT Yadav,DP Conway,0,0,0,0,0,0,2,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,UT Yadav,DP Conway,0,0,0,0,0,0,3,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,UT Yadav,DP Conway,0,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,UT Yadav,DP Conway,0,1,0,1,0,0,5,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",DP Conway,UT Yadav,RD Gaikwad,0,0,0,0,0,0,6,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,D Wiese,DP Conway,1,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",DP Conway,D Wiese,RD Gaikwad,1,0,0,0,0,0,2,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",DP Conway,D Wiese,RD Gaikwad,1,1,0,1,0,0,3,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
33,2023-04-23,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,"Nitin Menon, Tapan Sharma",RD Gaikwad,D Wiese,DP Conway,1,1,0,1,0,0,4,0,0,,,,Chennai Super Kings,AM Rahane,0,Runs
