match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,Z Khan,SR Watson,0,1,0,1,0,0,1,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,Z Khan,CH Gayle,0,4,0,4,0,0,2,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,Z Khan,CH Gayle,0,0,0,0,0,0,3,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,Z Khan,CH Gayle,0,4,0,4,0,0,4,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,Z Khan,CH Gayle,0,0,0,0,0,0,5,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,Z Khan,CH Gayle,0,1,0,1,0,0,6,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,CH Morris,CH Gayle,1,4,0,4,0,0,1,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,CH Morris,CH Gayle,1,0,0,0,0,0,2,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,CH Morris,CH Gayle,1,0,1,1,1,0,3,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,CH Morris,SR Watson,1,4,0,4,0,0,4,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,CH Morris,SR Watson,1,0,0,0,0,0,5,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,CH Morris,SR Watson,1,0,0,0,0,0,6,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,PJ Cummins,CH Gayle,2,0,0,0,0,0,1,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,PJ Cummins,CH Gayle,2,1,0,1,0,0,2,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,PJ Cummins,SR Watson,2,0,0,0,0,0,3,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,PJ Cummins,SR Watson,2,0,1,1,0,0,4,0,1,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,PJ Cummins,SR Watson,2,1,0,1,0,0,5,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,PJ Cummins,CH Gayle,2,0,0,0,0,0,6,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,PJ Cummins,CH Gayle,2,4,0,4,0,0,7,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,CH Morris,SR Watson,3,0,0,0,0,0,1,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",CH Gayle,CH Morris,SR Watson,3,0,0,0,0,0,2,0,0,CH Gayle,caught,SV Samson,Royal Challengers Bangalore,KM Jadhav,1,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,CH Morris,SR Watson,3,0,0,0,0,0,3,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,CH Morris,SR Watson,3,0,0,0,0,0,4,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,CH Morris,SR Watson,3,0,0,0,0,0,5,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,CH Morris,SR Watson,3,4,0,4,0,0,6,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,S Nadeem,Mandeep Singh,4,0,0,0,0,0,1,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,S Nadeem,Mandeep Singh,4,0,0,0,0,0,2,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,S Nadeem,Mandeep Singh,4,0,1,1,0,0,3,0,1,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,S Nadeem,Mandeep Singh,4,0,0,0,0,0,4,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,S Nadeem,Mandeep Singh,4,1,0,1,0,0,5,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,S Nadeem,SR Watson,4,0,0,0,0,0,6,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,S Nadeem,SR Watson,4,0,0,0,0,0,7,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",SR Watson,PJ Cummins,Mandeep Singh,5,1,0,1,0,0,1,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
5,2017-04-08,male,T20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,"S Ravi, VK Sharma",Mandeep Singh,PJ Cummins,SR Watson,5,4,0,4,0,0,2,0,0,,,,Royal Challengers Bangalore,KM Jadhav,0,Runs
