match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vijay,UT Yadav,M Vohra,0,1,0,1,0,0,1,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vohra,UT Yadav,M Vijay,0,0,0,0,0,0,2,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vohra,UT Yadav,M Vijay,0,0,0,0,0,0,3,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vohra,UT Yadav,M Vijay,0,1,0,1,0,0,4,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vijay,UT Yadav,M Vohra,0,0,0,0,0,0,5,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vijay,UT Yadav,M Vohra,0,0,0,0,0,0,6,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vohra,AD Russell,M Vijay,1,1,0,1,0,0,1,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vijay,AD Russell,M Vohra,1,1,0,1,0,0,2,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vohra,AD Russell,M Vijay,1,0,0,0,0,0,3,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
44,2015-05-09,male,T20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,"AK Chaudhary, HDPK Dharmasena",M Vohra,AD Russell,M Vijay,1,2,0,2,0,0,4,0,0,,,,Kolkata Knight Riders,AD Russell,0,Wickets
