match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,DL Chahar,S Dhawan,0,0,0,0,0,0,1,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,DL Chahar,S Dhawan,0,0,0,0,0,0,2,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,DL Chahar,S Dhawan,0,4,0,4,0,0,3,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,DL Chahar,S Dhawan,0,4,0,4,0,0,4,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,DL Chahar,S Dhawan,0,0,0,0,0,0,5,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,DL Chahar,S Dhawan,0,1,0,1,0,0,6,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,SM Curran,S Dhawan,1,0,0,0,0,0,1,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,SM Curran,S Dhawan,1,0,1,1,1,0,2,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",S Dhawan,SM Curran,PP Shaw,1,0,0,0,0,0,3,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",S Dhawan,SM Curran,PP Shaw,1,1,0,1,0,0,4,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,SM Curran,S Dhawan,1,0,0,0,0,0,5,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,SM Curran,S Dhawan,1,0,0,0,0,0,6,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",S Dhawan,JR Hazlewood,PP Shaw,2,0,0,0,0,0,1,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",S Dhawan,JR Hazlewood,PP Shaw,2,0,0,0,0,0,2,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",S Dhawan,JR Hazlewood,PP Shaw,2,1,0,1,0,0,3,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,JR Hazlewood,S Dhawan,2,1,0,1,0,0,4,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",S Dhawan,JR Hazlewood,PP Shaw,2,1,0,1,0,0,5,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
7,2020-09-25,male,T20,"Delhi Capitals, Chennai Super Kings",Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,"KN Ananthapadmanabhan, RK Illingworth",PP Shaw,JR Hazlewood,S Dhawan,2,1,0,1,0,0,6,0,0,,,,Delhi Capitals,PP Shaw,0,Runs
