match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,UT Yadav,D Padikkal,0,0,0,0,0,0,1,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,UT Yadav,D Padikkal,0,0,0,0,0,0,2,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,UT Yadav,D Padikkal,0,0,0,0,0,0,3,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,UT Yadav,D Padikkal,0,0,0,0,0,0,4,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,UT Yadav,D Padikkal,0,1,1,2,0,0,5,1,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",D Padikkal,UT Yadav,JC Buttler,0,0,0,0,0,0,6,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",D Padikkal,UT Yadav,JC Buttler,0,0,0,0,0,0,7,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,Shivam Mavi,D Padikkal,1,0,0,0,0,0,1,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",JC Buttler,Shivam Mavi,D Padikkal,1,1,0,1,0,0,2,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
30,2022-04-18,male,T20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,"GR Sadashiv Iyer, VK Sharma",D Padikkal,Shivam Mavi,JC Buttler,1,4,0,4,0,0,3,0,0,,,,Rajasthan Royals,YS Chahal,0,Runs
